doc_id,permit_num,code,tier,score,name,description,reasons
1373315,13-36463-NEWC,NEWC,review,65,13-36463 scanned plans.pdf,"New construction of a 1,890 s.f. bulk food storage building on existing slab at Convention Center as per plans.",generic drawings/plans in relevant permit scope | relevant permit scope
984778,13-40993-NEWC,NEWC,review,65,COMBINED LAWRENCE DRAWING FILES.pdf,Replacement of the Lawrence Sewerage Pumping Station as per plans and CPC approval of DR 42-11.,generic drawings/plans in relevant permit scope | relevant permit scope
1004342,13-42609-NEWC,NEWC,review,65,COMBINED DODT DRAWING FILES.pdf,Replacement of the Dodt Street Sewage Pumping station as per plans and City Planning approval of Design Review 044-11.,generic drawings/plans in relevant permit scope | relevant permit scope
1455026,13-44416-NEWC,NEWC,review,65,digital plans combined final 4000 Canal St. Construction Docs SEPT 1.pdf,"Construct a 2-story, 6318 sf mixed use building: 2 - ground floor commercial units [4000 & 4004 Canal St] 4 - 2nd floor dwelling units [4002 Canal St Units A, B, C, & D] as per plans and Design Review Docket 033-14",generic drawings/plans in relevant permit scope | relevant permit scope
1074975,14-00711-NEWC,NEWC,review,65,177 Harrison Ave CPC approved drawings.pdf,"Construct a 3-story, 5417sf mix use building(single family dwelling/studio) with attached garage as per plans and City Planning approval.",generic drawings/plans in relevant permit scope | relevant permit scope
1491958,14-14229-NEWC,NEWC,review,65,DEPARTMENT OF SAFETY AND PERMITS Plan Review Comments.pdf,"New construction of 65,354 sq ft, 2 story, 60 bed traumatic brain injury rehabilitation hospital, as per plans, and City Planning Commission approval.",generic drawings/plans in relevant permit scope | relevant permit scope
2002560,15-23784-NEWC,NEWC,review,65,15-1013 Moxy ARC Drawings - Option 1.pdf,Phase 1 for new hotel: clear structures from site to construct new foundation as per plans.,generic drawings/plans in relevant permit scope | relevant permit scope
2561207,15-24128-NEWC,NEWC,review,65,2126 Port St Plan EC-signed.pdf,New construction of a bar per plans.,generic drawings/plans in relevant permit scope | relevant permit scope
2111858,15-32999-NEWC,NEWC,review,65,15-32999-NEWC_Electrical Plan Revisions_1-4-16.pdf,"Construct 3 1-story commercial building shells as per plans, tenant build-out requires a separate permit. 510 N Carrollton: 1960 sq ft 520 N Carrollton: 1960 sq ft 530 N carrollton: 1260 sq ft",generic drawings/plans in relevant permit scope | relevant permit scope
2398984,16-20227-NEWC,NEWC,review,65,1818 Carondelet St revised plot plan.pdf,Construct 7800 sq ft 3-story 3-unit apartment building as per plans.,generic drawings/plans in relevant permit scope | relevant permit scope
2961216,16-29727-NEWC,NEWC,review,65,2017.08.02 email - LLKHarmon re plan review responses (var) -FILE.pdf,"Construct 1680 sq ft 1-story Art Studio (A,B, C, & D) as per plans. Shell only. No use & occupancy. Extend permit 6 months to 1-22-20.",generic drawings/plans in relevant permit scope | relevant permit scope
3694627,16-34101-NEWC,NEWC,review,65,15031_FABC_Paving Plan.pdf,"Construct a 120,000 square foot Baptist Church with a 3,500 seat Auditorium as per plans. 60 days TCO no use of kitchen 11-27-18 to 1-27-19",generic drawings/plans in relevant permit scope | relevant permit scope
2568799,16-38460-NEWC,NEWC,review,65,Historic Infill buildling_100 perc FOR CONSTRUCTION drawings.pdf,"Construct 2,776 sq ft two story building at The NWWII Museum as per plans. Temporary CO issued while fee in lieu payments are made for stormwater compliance. TCO granted for 90 days until 6-23-2018",generic drawings/plans in relevant permit scope | relevant permit scope
2609359,16-39826-NEWC,NEWC,review,65,16-39826-NEWC Waiver for Institutional Master Plan 12.21.16.pdf,"Install Two Modular Classroom Buildings, (State Fire Marshal Decaled, No.'s 001819 and 001820), Pier Foundations, Handicapped Ramp, Fire Alarm, and Temporary Electrical Service as per plans. Trailers to be removed from property no later than May 31, 2018.",generic drawings/plans in relevant permit scope | relevant permit scope
2604437,16-41307-NEWC,NEWC,review,65,Demo Plan.pdf,Install Modular Building for employees of the New Orleans Public Belt Railroad as per plans.,generic drawings/plans in relevant permit scope | relevant permit scope
2738672,17-01458-NEWC,NEWC,review,65,2755 Abundance St. and N.O.- Amendment PLOT PLAN (2).pdf,"New construction of a 480 sf building for storage only of welding tools, as per plans.",generic drawings/plans in relevant permit scope | relevant permit scope
3535457,17-04506-NEWC,NEWC,review,65,SWM PLAN.pdf,Construct 32734 sq ft 6-story mixed use building as per plans: Ground floor - parking and retail unit; 2nd thru 6th floor - 15 dwelling units.,generic drawings/plans in relevant permit scope | relevant permit scope
3021495,17-09904-NEWC,NEWC,review,65,DHH - Hardin Playground - plans approval 09-14-17.pdf,Construct concession & restroom building for Hardin Playground as per plans.,generic drawings/plans in relevant permit scope | relevant permit scope
2755415,17-11056-NEWC,NEWC,review,65,2 SITE PLOT PLAN - Building 2 Highlighted.pdf,Erect 16500 sq ft metal building (Mill & Shop Bldg #2) as per plans.,generic drawings/plans in relevant permit scope | relevant permit scope
2755424,17-11059-NEWC,NEWC,review,65,2 SITE PLOT PLAN - Building 3 Highlighted.pdf,Erect 16500 sq ft metal building (Lighting & Grip Bldg #3) as per plans.,generic drawings/plans in relevant permit scope | relevant permit scope
2909684,17-23103-NEWC,NEWC,review,65,2 SITE PLOT PLAN - Building 4 Highlighted.pdf,Erect 5000 sq ft metal building (Transpo Bldg #4) as per plans.,generic drawings/plans in relevant permit scope | relevant permit scope
3304996,18-08959-NEWC,NEWC,review,65,14601 old gentilly plan.pdf,Construct 1650 sq ft steel building as an addition to existing building as per plans.,generic drawings/plans in relevant permit scope | relevant permit scope
3580541,18-17369-NEWC,NEWC,review,65,Plan-2018-7-10.pdf,New construction of commercial building as per plans.,generic drawings/plans in relevant permit scope | relevant permit scope
3795597,18-33009-NEWC,NEWC,review,65,4001 Tulane Plan Storm Review markup set.pdf,"Construct new commercial strip mall. Shell only. Tenants will fill out their own future permits. Applicant requests SWMP exemption due to impervious surfaces being less the 5,000 SF througn the use of Pervious Concrete for all hard surfaces outside the building envelope. Changed his mind with resubmittal. Etend permit 6 months to 9/10/21. Extend permit (3) 180 days to March 4, 2023.",generic drawings/plans in relevant permit scope | relevant permit scope
4385312,19-17325-NEWC,NEWC,review,65,Irish Bayou C1.1 Drainage Plan.pdf,"Rebuilding of a Truck Stop Casino with convenience store and restaurant that was damaged by fire on May 31, 2018 pursuant to Section 25.3.D of the Comprehensive Zoning Ordinance (August , 2015) . See letter attached.",generic drawings/plans in relevant permit scope | relevant permit scope
5111197,19-21460-NEWC,NEWC,review,65,DR002-20 Stamped Relocation Plan Only - Amended - Approved.pdf,"Relocation of existing 2 story 2,714 sf commercial structure within same lot as per sketch. No occupancy on this permit. Extended to July 31, 2021",generic drawings/plans in relevant permit scope | relevant permit scope
4153713,19-26281-NEWC,NEWC,review,65,Stamped Engineering Plan - 6022 N Claiborne.pdf,New construction of 1-story restaurant as per plans.,generic drawings/plans in relevant permit scope | relevant permit scope
4490536,20-25437-NEWC,NEWC,review,65,DR072-20 Combined plans for approval.pdf,"Installation of Temporary Modular Building for Existing Public (Charter) Elementary School with associated half basketball court and covered walkways, ramps.",generic drawings/plans in relevant permit scope | relevant permit scope
6025588,22-38085-NEWC,NEWC,review,65,2023_0310 - Plan Review Responses_2330 Royal (1).pdf,"Construction of new two-story building within footprint of existing warehouse, including a second story dwelling unit. Ground floor renovation to include a commercial space.",generic drawings/plans in relevant permit scope | relevant permit scope
6392981,23-26116-NEWC,NEWC,review,65,PRC Drawings Approval_427 S Rampart.pdf,RECONSTRUCTION OF DESTROYED HISTORIC BUILDING. CORE AND SHELL; NO USE OR OCCUPANCY THIS PHASE. ALL WORK TO BE DONE AS PER PLANS. FOR FINAL INSPECTION WE NEED A FEMA ELEVATION CERTIFICATE SHOWING THE LOWEST FLOOR ABOVE BFE +2.41 NAVD **FINAL INSPECTION** NEED FEMA ELEVATION CERTIFICATE BFE +2.41 NAVD.,generic drawings/plans in relevant permit scope | relevant permit scope
6508786,23-29773-NEWC,NEWC,review,65,Resub Plan.pdf,"New Construction of a 3-story, 38,442sf multi-family building (Building A). Contains 33 residential units. Associated Permit #20-48157-NEWC covers Building B and the site work. All work to be done as per plans. Stormwater on 3401 St Charles permit X1N5ZC",generic drawings/plans in relevant permit scope | relevant permit scope
7757380,23-32820-NEWC,NEWC,review,65,(UPDATED) 401 Red Allen - 820 Teche Noise Abatement Plan.pdf,"New construction of mixed-use building (commercial, hotel, and residential) as per plans. STORMWATER REVIEW ON THIS PERMIT-JT",generic drawings/plans in relevant permit scope | relevant permit scope
7757377,23-32824-NEWC,NEWC,review,65,(UPDATED) 401 Red Allen - 820 Teche Noise Abatement Plan.pdf,New construction of hotel as per plans.,generic drawings/plans in relevant permit scope | relevant permit scope
7457722,24-22564-NEWC,NEWC,review,65,2501-37 TULANE PLOT PLAN.pdf,"This is an application for DAC review. The project is a one story new construction on a vacant building pad of a development which has previously approved and is currently under construction (Ref. Code: S7YMN1, Permit #24-01393-NEWC). The proposed project is a 3000 SF shell building which will house a dental clinic, to be built out inside the shell building under a separate permit. The parking, landscaping, stormwater management and site lighting are all provided under the original development. (Approved DAC drawings for the original development are included in this submission for reference).",generic drawings/plans in relevant permit scope | relevant permit scope
7851263,24-26685-NEWC,NEWC,review,65,STAMPED 2025-01-16 5023 Magazine Street - Plan Check Comments - E.pdf,"Construction of a new, mixed-use building with white box tenant retail at grade and 5 residential units above grade. OSFM and Design Advisory Committee Reviews have already been completed and are uploaded with the documents. The project will use dry floodproofing.",generic drawings/plans in relevant permit scope | relevant permit scope
8148715,24-26991-NEWC,NEWC,review,65,3000 Lowerline St - Dominican Parking Annex - Operation and Maintenance Plan.pdf,Surface Parking Lot for Dominican High School,generic drawings/plans in relevant permit scope | relevant permit scope
8897923,24-30328-NEWC,NEWC,review,65,"S-100_Foundation Plan-D8571, rev (RCC).pdf","New construction with site work,one floor restaurant with drive thru",generic drawings/plans in relevant permit scope | relevant permit scope
7741049,24-36033-NEWC,NEWC,review,65,2501-37 TULANE PLOT PLAN.pdf,"3,000 sf New Construction shell building for future dental office use. No interior buildout or use associated with this permit. Some site work related to this project is previously approved under permit 24-01393-NEWC. NO OCCUPANCY ON THIS PERMIT - SHELL ONLY",generic drawings/plans in relevant permit scope | relevant permit scope
8400180,25-16986-NEWC,NEWC,review,65,Serenity Lake Retreat - Piling and Deck Plan For Sending.pdf,"Office for RV Park we are wanting to go ahead build the structure to mount and bring in a container office to work in for the proposed RV Park. Container office being built, plumbing and electrical. *INSULATION MATERIALS INSTALLATION MUST MEET THE 2021 ENERGY CODE",generic drawings/plans in relevant permit scope | relevant permit scope
8239255,25-17262-NEWC,NEWC,review,65,4350 General De Gaulle Dr Plan Approval Ltr 2-18-25.pdf,"PROJECT IS A GROUND UP BANK BUILDING SCOPE INCLUDES SITE WORK, EXTERIOR BUILDING COMPONENTS & STRUCTURE, INTERIOR SPACES, NEW FINISHES, PARTITIONS, MECHANICAL, ELECTRICAL, AND PLUMBING EQUIPMENT.SITE WORK INCLUDE PARKING, LANDSCAPE, & CIVIL WORK.",generic drawings/plans in relevant permit scope | relevant permit scope
3948778,19-13299-RNVS,RNVS,review,63,1700 N rampart St - app and floor plan and framing detailes and ccontract.pdf,"Repair damage to store caused by auto accident - repair CMU blocks, repair chainwall, repair window per sketch. See photos in 19-02607-BLDGC. Temporary c/o approved by state fire marshall for 30 days; Till, 20 JUNE 2019",plan signal but mixed/noisy filename | renovation permit
5061512,21-17424-RNVS,RNVS,review,63,city approved plans 19006c.Structural.Permit.05-25-21--.pdf,Partial first floor structural slab infill,plan signal but mixed/noisy filename | renovation permit
5658587,22-18766-RNVS,RNVS,review,63,2022.07.29 - 1001 Dauphine VCC approved structural ties (RCC stamped).pdf,We are requesting permit to put strap and ties on outside wall of building do to slight bulge,plan signal but mixed/noisy filename | renovation permit
5934092,23-01359-RNVS,RNVS,review,63,221107 Mt Olivet - Structural Permit Set.pdf,"This is an Alteration Level 1 of an existing historic building. Work to include modifications to entry doors of small church; replace existing stair with code compliant stairs and iron rails; new siding, paint and trim repair; install lexan protection over windows; repair front wall with new steel frame; misc. sheetrock repairs and painting.",plan signal but mixed/noisy filename | renovation permit
6370623,23-24748-RNVS,RNVS,review,63,HDLC Approved__518 Gravier Masonry Repair and Limited Structural Scope (RCC stamped).pdf,MASONRY REPAIRS/TUCKPOINTING OF EXISTING WALLS. ONLY WORK TO BE COMPLETED IS MASONRY SCOPE TO EXISTING MATERIALS WITH NO NEW OPENINGS. THE ONLY STRUCTURAL WORK IN THIS PHASE IS THE PICAYUNE BUILDING REFRAMING TO SHORE UP THE EXISTING BUILDING. ALL PROPOSED WORK UNDER PERMIT APPLICATION REF: 7V1K73 WILL BE PERMITTED SEPARATELY.,plan signal but mixed/noisy filename | renovation permit
7920110,24-21471-RNVS,RNVS,review,63,Sheet M-1 Mechanical Plan (stamped) 2-15-25 (RCC stamped).pdf,Renovate and extend a vacant building into a hair salon and nail spa as per plan.,plan signal but mixed/noisy filename | renovation permit
8020573,25-09648-RNVS,RNVS,review,63,250312 - St James Church - Structural Permit Set.pdf,"Replacement of church steeple on existing building. Steeple has been prefabricated off-site, and is to be installed using the following attachment methods as specified in the provided structural drawings.",plan signal but mixed/noisy filename | renovation permit
8775009,25-38978-RNVS,RNVS,review,63,623 Orange St ELEC Permit set.pdf,"Repairs and renovations to an existing 1,785 s.f. two story building which includes new electrical, mechanical, plumbing and site work, per CU approval.",plan signal but mixed/noisy filename | renovation permit
1177920,14-11081-NEWC,NEWC,review,55,MC 16 ELECTRICAL PERMIT SET rev1.pdf,Supplement to complete work started under 12-20989-new. Electrical and Mechanical.,plan signal but mixed/noisy filename
5457541,22-10314-NEWC,NEWC,review,55,2022-01-21 5112 Freret Shell Package Permit Set - Electrical.pdf,"THE SCOPE OF WORK IS LIMITED TO THE NEW CONSTRUCTION OF ONE (1) BUILDING TOTALING APPROXIMATELY 7,446 SQ FT. BUILDING TO BE TIMBER STUD FRAMING CONSTRUCTION WITH CONCRETE SLAB AND TIMBER FLOOR AND CEILING ASSEMBLIES.",plan signal but mixed/noisy filename
5722385,22-26784-NEWC,NEWC,review,55,"01_Salon Permit_compiled Consultants (civil, structural, MEP)_9-4-22 - 34 shts (RCC stamped).pdf",New construction on a vacant lot for a hair salon and 2 residential apartments.,plan signal but mixed/noisy filename
5763462,22-28596-NEWC,NEWC,review,55,2022-08-29 MHB BNB 100 CD Set - Electrical.pdf,Rebuild of the existing Bed & Breakfast destroyed by Hurricane Ida back in August 2021.,plan signal but mixed/noisy filename
6462103,23-08653-NEWC,NEWC,review,55,1660 N Roman TBS - CIVIL Permit Set 30 OCT 23.pdf,"Construction of a two-story community center utilizing containers. The building will measure approximately 2,032 square feet.",plan signal but mixed/noisy filename
8773255,23-33648-NEWC,NEWC,review,55,AA2216_Pleasant-Toledano Permit Set - MEP sm.pdf,New construction of 13 townhouses and 1 mixed-use building. *FINAL INSPECTION* FEMA EC BFE +10.3 NAVD,plan signal but mixed/noisy filename
6839920,24-10429-NEWC,NEWC,review,55,Z_2045 N Rocheblave St PERMIT SET 03-25-24 SURVEY ON PAGE 2.pdf,"Two-story annex building for United Fellowship Gospel Baptist Church. Hardie siding & shingle roof, ADA ramp entrance. Built according to submitted plans.",plan signal but mixed/noisy filename
7505624,24-26157-NEWC,NEWC,review,55,SURVEY ON PAGE 4 NEW ORLEANS LA ISSUE FOR PERMIT SET 1.pdf,TAKE 5 OIL CHANGE FACILITY/ 2 BAY,plan signal but mixed/noisy filename
7853482,25-02105-NEWC,NEWC,review,55,UPS New Orleans MDC - Permit Set - Electrical - 25-0117 (RCC).pdf,"Installation of a temporary modular building, including utility connections. There will be minor revisions to striping within existing pavement, as well as a very small amount of additional paving. *The addtional paving will require storwater management or waiver prior to obtaining a C/O*",plan signal but mixed/noisy filename
8530236,25-27782-NEWC,NEWC,review,55,2256 Baronne Mechanical Permit Set 09-10-25.pdf,"New Construction of multi-family affordable housing building on vacant lot. Steel stud framing on raised slab construction. New parking lot, site work and landscaping.",plan signal but mixed/noisy filename
